task_id,trial_id,model,prompt_hash,taxonomy_version,success,stage,error_type,signature,returncode,gen_elapsed_sec,elapsed_sec,context_used,context_num_files,repo_context_preview,format_used,format_ok,format_reason,apply_check_ok,apply_check_reason,patch_lines_added,patch_lines_removed,files_changed,timestamp,seed
pydata__xarray-4094,0,Qwen/Qwen2.5-Coder-7B-Instruct,3b273df1385924653a09d2b3f290ee073022ccc5aefd941db5f044a33b2465f9,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.681335210800171,1.681335210800171,True,80,"Existing files (choose from these):
setup.py
conftest.py
doc/conf.py
xarray/ufuncs.py
xarray/convert.py
xarray/testing.py
xarray/__init__.py
xarray/core/ops.py
xarray/tutorial.py
xarray/plot/plot.py
ci/min_deps_check.py
xarray/core/merge.py
xarray/core/utils.py
xarray/plot/utils.py
xarray/conventions.py
xarray/core/common.py
xarray/core/concat.py
xarray/core/dtypes.py
xarray/core/nanops.py
properties/conftest.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:33:38.108336,42
pydata__xarray-4248,0,Qwen/Qwen2.5-Coder-7B-Instruct,9b7db3a18923a304d760886907db4e7a6adb64fa7afec4b0d6b0056371a85c4d,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,3.383894920349121,3.383894920349121,True,80,"Existing files (choose from these):
setup.py
conftest.py
doc/conf.py
xarray/ufuncs.py
xarray/convert.py
xarray/testing.py
xarray/__init__.py
xarray/core/ops.py
xarray/tutorial.py
xarray/plot/plot.py
ci/min_deps_check.py
xarray/core/merge.py
xarray/core/utils.py
xarray/plot/utils.py
xarray/conventions.py
xarray/core/common.py
xarray/core/concat.py
xarray/core/dtypes.py
xarray/core/nanops.py
properties/conftest.py
... (+60 more)",True,True,git_apply_hunk_failed:error: patch failed: xarray/core/dataset.py:123,False,git_apply_hunk_failed:error: patch failed: xarray/core/dataset.py:123,0,0,0,2026-02-17T13:33:41.423038,42
pydata__xarray-4493,0,Qwen/Qwen2.5-Coder-7B-Instruct,768bd8412162a57945769478ca59cba070f36211516e5515e0f76d4a83111253,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.4978630542755127,1.4978630542755127,True,80,"Existing files (choose from these):
setup.py
conftest.py
doc/conf.py
xarray/ufuncs.py
xarray/convert.py
xarray/testing.py
xarray/__init__.py
xarray/core/ops.py
xarray/tutorial.py
xarray/plot/plot.py
ci/min_deps_check.py
xarray/core/merge.py
xarray/core/utils.py
xarray/plot/utils.py
xarray/conventions.py
xarray/core/common.py
xarray/core/concat.py
xarray/core/dtypes.py
xarray/core/nanops.py
properties/conftest.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:33:48.143139,42
pydata__xarray-5131,0,Qwen/Qwen2.5-Coder-7B-Instruct,c8c5758b1742682aa205c60b3f12f154ce2a472551b1321ef8992c67e20a5773,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.5255036354064941,1.5255036354064941,True,80,"Existing files (choose from these):
setup.py
conftest.py
doc/conf.py
xarray/ufuncs.py
xarray/convert.py
xarray/testing.py
xarray/__init__.py
xarray/core/ops.py
xarray/tutorial.py
xarray/plot/plot.py
ci/min_deps_check.py
xarray/core/merge.py
xarray/core/utils.py
xarray/plot/utils.py
xarray/conventions.py
xarray/core/common.py
xarray/core/concat.py
xarray/core/dtypes.py
xarray/core/nanops.py
properties/conftest.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 10,False,git_apply_corrupt_patch:error: corrupt patch at line 10,0,0,0,2026-02-17T13:33:51.084828,42
pylint-dev__pylint-5859,0,Qwen/Qwen2.5-Coder-7B-Instruct,17adc4338664643c4feacd2735bd0294cf333293a880dac27ee2810f41243497,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.5240421295166016,1.5240421295166016,True,80,"Existing files (choose from these):
doc/conf.py
pylint/graph.py
pylint/typing.py
pylint/epylint.py
tests/conftest.py
examples/custom.py
pylint/__init__.py
pylint/__main__.py
pylint/lint/run.py
script/__init__.py
tests/test_func.py
tests/test_regr.py
tests/test_self.py
pylint/constants.py
pylint/exceptions.py
pylint/interfaces.py
pylint/lint/utils.py
pylint/utils/docs.py
pylint/__pkginfo__.py
pylint/utils/utils.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 10,False,git_apply_corrupt_patch:error: corrupt patch at line 10,0,0,0,2026-02-17T13:33:54.084998,42
pylint-dev__pylint-6506,0,Qwen/Qwen2.5-Coder-7B-Instruct,645ccea1bda2e4da85b10d582724d221e0d845df51e4d00330816e4f8ee928db,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.515479564666748,1.515479564666748,True,80,"Existing files (choose from these):
doc/conf.py
pylint/graph.py
pylint/typing.py
pylint/epylint.py
tests/conftest.py
examples/custom.py
pylint/__init__.py
pylint/__main__.py
pylint/lint/run.py
script/__init__.py
tests/test_func.py
tests/test_regr.py
tests/test_self.py
pylint/constants.py
pylint/exceptions.py
pylint/interfaces.py
pylint/lint/utils.py
pylint/utils/docs.py
pylint/__pkginfo__.py
pylint/utils/utils.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:33:57.011353,42
pylint-dev__pylint-7080,0,Qwen/Qwen2.5-Coder-7B-Instruct,6b08ffc38225db77aefb042867a60fc5da76265a53e82cc2a33384dcbcbe164a,B-v2-step2-2,False,GEN,GEN_FAIL,llm_call_fail,,0.02765941619873047,0.02765941619873047,True,80,"Existing files (choose from these):
doc/conf.py
pylint/graph.py
pylint/typing.py
pylint/epylint.py
tests/conftest.py
examples/custom.py
pylint/__init__.py
pylint/__main__.py
pylint/lint/run.py
script/__init__.py
tests/test_func.py
tests/test_regr.py
tests/test_self.py
pylint/constants.py
pylint/exceptions.py
pylint/interfaces.py
pylint/lint/utils.py
pylint/utils/docs.py
pylint/__pkginfo__.py
pylint/utils/utils.py
... (+60 more)",False,False,,,,0,0,0,2026-02-17T13:33:59.960953,42
pylint-dev__pylint-7114,0,Qwen/Qwen2.5-Coder-7B-Instruct,9500ff71f5e4b6a7a3ee7ee917617395fa19f00bb2a29202c63f38cd6fa2aba3,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.4118964672088623,1.4118964672088623,True,80,"Existing files (choose from these):
doc/conf.py
pylint/graph.py
pylint/typing.py
pylint/epylint.py
tests/conftest.py
examples/custom.py
pylint/__init__.py
pylint/__main__.py
pylint/lint/run.py
script/__init__.py
tests/test_func.py
tests/test_regr.py
tests/test_self.py
pylint/constants.py
pylint/exceptions.py
pylint/interfaces.py
pylint/lint/utils.py
pylint/utils/docs.py
pylint/__pkginfo__.py
pylint/utils/utils.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,False,git_apply_corrupt_patch:error: corrupt patch at line 12,0,0,0,2026-02-17T13:33:59.989017,42
pylint-dev__pylint-7228,0,Qwen/Qwen2.5-Coder-7B-Instruct,3d22487aa9ac4c7430627c6a0c694e331d0f1077b4f42f5930a7240de19326cf,B-v2-step2-2,False,GEN,GEN_FAIL,llm_call_fail,,0.02335810661315918,0.02335810661315918,True,80,"Existing files (choose from these):
doc/conf.py
pylint/graph.py
pylint/typing.py
pylint/epylint.py
tests/conftest.py
examples/custom.py
pylint/__init__.py
pylint/__main__.py
pylint/lint/run.py
script/__init__.py
tests/test_func.py
tests/test_regr.py
tests/test_self.py
pylint/constants.py
pylint/exceptions.py
pylint/interfaces.py
pylint/lint/utils.py
pylint/utils/docs.py
pylint/__pkginfo__.py
pylint/utils/utils.py
... (+60 more)",False,False,,,,0,0,0,2026-02-17T13:34:02.745285,42
pylint-dev__pylint-7993,0,Qwen/Qwen2.5-Coder-7B-Instruct,77d5e23ec460c4540d7f443a64e83276e55d0cdf29a52ee91f50e54bea0425a6,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.434328556060791,1.434328556060791,True,80,"Existing files (choose from these):
doc/conf.py
pylint/graph.py
pylint/typing.py
pylint/epylint.py
tests/conftest.py
examples/custom.py
pylint/__init__.py
pylint/__main__.py
pylint/lint/run.py
script/__init__.py
tests/test_func.py
tests/test_regr.py
tests/test_self.py
pylint/constants.py
pylint/exceptions.py
pylint/interfaces.py
pylint/lint/utils.py
pylint/utils/docs.py
pylint/__pkginfo__.py
pylint/utils/utils.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:34:02.769071,42
pytest-dev__pytest-11143,0,Qwen/Qwen2.5-Coder-7B-Instruct,ca3306d4b6b25b13fda549cc0619631329fdae36f2dbf5683d7e6ed7d2ee2440,B-v2-step2-2,False,GEN,GEN_FAIL,llm_call_fail,,0.013029098510742188,0.013029098510742188,True,80,"Existing files (choose from these):
setup.py
bench/skip.py
bench/bench.py
bench/empty.py
bench/xunit.py
doc/en/conf.py
bench/manyparam.py
bench/unit_test.py
doc/en/conftest.py
scripts/release.py
extra/get_issues.py
src/_pytest/main.py
src/_pytest/nose.py
testing/conftest.py
src/_pytest/nodes.py
src/_pytest/scope.py
src/_pytest/stash.py
testing/test_main.py
testing/test_mark.py
testing/test_meta.py
... (+60 more)",False,False,,,,0,0,0,2026-02-17T13:34:05.576905,42
pytest-dev__pytest-11148,0,Qwen/Qwen2.5-Coder-7B-Instruct,531552d7ca9f17d1a79870431953d792cf47075b6f51f3eb6efeb5528529423b,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,2.906755208969116,2.906755208969116,True,80,"Existing files (choose from these):
setup.py
bench/skip.py
bench/bench.py
bench/empty.py
bench/xunit.py
doc/en/conf.py
bench/manyparam.py
bench/unit_test.py
doc/en/conftest.py
scripts/release.py
extra/get_issues.py
src/_pytest/main.py
src/_pytest/nose.py
testing/conftest.py
src/_pytest/nodes.py
src/_pytest/scope.py
src/_pytest/stash.py
testing/test_main.py
testing/test_mark.py
testing/test_meta.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 30,False,git_apply_corrupt_patch:error: corrupt patch at line 30,0,0,0,2026-02-17T13:34:05.590340,42
pytest-dev__pytest-5103,0,Qwen/Qwen2.5-Coder-7B-Instruct,25603f733fdbe16b757c9ceb07a12fcb6ec610fb9222d5849052f3f4593632cf,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,2.9742627143859863,2.9742627143859863,True,80,"Existing files (choose from these):
setup.py
bench/skip.py
bench/bench.py
bench/empty.py
bench/xunit.py
doc/en/conf.py
bench/manyparam.py
bench/unit_test.py
doc/en/conftest.py
scripts/release.py
extra/get_issues.py
src/_pytest/main.py
src/_pytest/nose.py
testing/conftest.py
src/_pytest/nodes.py
src/_pytest/scope.py
src/_pytest/stash.py
testing/test_main.py
testing/test_mark.py
testing/test_meta.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 30,False,git_apply_corrupt_patch:error: corrupt patch at line 30,0,0,0,2026-02-17T13:34:11.387290,42
pytest-dev__pytest-5221,0,Qwen/Qwen2.5-Coder-7B-Instruct,0d658cf9ea4e3bebb608f9c687325e0b23701678fe3509ab3091e1a13ea6efe6,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,3.196213722229004,3.196213722229004,True,80,"Existing files (choose from these):
setup.py
bench/skip.py
bench/bench.py
bench/empty.py
bench/xunit.py
doc/en/conf.py
bench/manyparam.py
bench/unit_test.py
doc/en/conftest.py
scripts/release.py
extra/get_issues.py
src/_pytest/main.py
src/_pytest/nose.py
testing/conftest.py
src/_pytest/nodes.py
src/_pytest/scope.py
src/_pytest/stash.py
testing/test_main.py
testing/test_mark.py
testing/test_meta.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 27,False,git_apply_corrupt_patch:error: corrupt patch at line 27,0,0,0,2026-02-17T13:34:17.284370,42
pytest-dev__pytest-5227,0,Qwen/Qwen2.5-Coder-7B-Instruct,90ceaff90fd2bb1f691bcb30001038558bce14ee89fb7928704a26ec3fea3059,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.9048352241516113,1.9048352241516113,True,80,"Existing files (choose from these):
setup.py
bench/skip.py
bench/bench.py
bench/empty.py
bench/xunit.py
doc/en/conf.py
bench/manyparam.py
bench/unit_test.py
doc/en/conftest.py
scripts/release.py
extra/get_issues.py
src/_pytest/main.py
src/_pytest/nose.py
testing/conftest.py
src/_pytest/nodes.py
src/_pytest/scope.py
src/_pytest/stash.py
testing/test_main.py
testing/test_mark.py
testing/test_meta.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,False,git_apply_corrupt_patch:error: corrupt patch at line 12,0,0,0,2026-02-17T13:34:22.295822,42
pytest-dev__pytest-5413,0,Qwen/Qwen2.5-Coder-7B-Instruct,bcbc4d0b590cc1a88bd28705d76309f5234fd92ab8c3bba8fef9551bde9807f4,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.5308654308319092,1.5308654308319092,True,80,"Existing files (choose from these):
setup.py
bench/skip.py
bench/bench.py
bench/empty.py
bench/xunit.py
doc/en/conf.py
bench/manyparam.py
bench/unit_test.py
doc/en/conftest.py
scripts/release.py
extra/get_issues.py
src/_pytest/main.py
src/_pytest/nose.py
testing/conftest.py
src/_pytest/nodes.py
src/_pytest/scope.py
src/_pytest/stash.py
testing/test_main.py
testing/test_mark.py
testing/test_meta.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:34:25.423892,42
pytest-dev__pytest-5495,0,Qwen/Qwen2.5-Coder-7B-Instruct,460aa643df711ac50b8f68c47d4fc55373ab52c1c828511145c0d8f277ca099f,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.868793249130249,1.868793249130249,True,80,"Existing files (choose from these):
setup.py
bench/skip.py
bench/bench.py
bench/empty.py
bench/xunit.py
doc/en/conf.py
bench/manyparam.py
bench/unit_test.py
doc/en/conftest.py
scripts/release.py
extra/get_issues.py
src/_pytest/main.py
src/_pytest/nose.py
testing/conftest.py
src/_pytest/nodes.py
src/_pytest/scope.py
src/_pytest/stash.py
testing/test_main.py
testing/test_mark.py
testing/test_meta.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:34:28.423051,42
pytest-dev__pytest-5692,0,Qwen/Qwen2.5-Coder-7B-Instruct,b8d516f74b45a05ed144479699beed7b07db23625f795f9008e6f3f3d71e5079,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,3.522946834564209,3.522946834564209,True,80,"Existing files (choose from these):
setup.py
bench/skip.py
bench/bench.py
bench/empty.py
bench/xunit.py
doc/en/conf.py
bench/manyparam.py
bench/unit_test.py
doc/en/conftest.py
scripts/release.py
extra/get_issues.py
src/_pytest/main.py
src/_pytest/nose.py
testing/conftest.py
src/_pytest/nodes.py
src/_pytest/scope.py
src/_pytest/stash.py
testing/test_main.py
testing/test_mark.py
testing/test_meta.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 18,False,git_apply_corrupt_patch:error: corrupt patch at line 18,0,0,0,2026-02-17T13:34:32.116583,42
pytest-dev__pytest-6116,0,Qwen/Qwen2.5-Coder-7B-Instruct,6f55f294e2db80d48582d37a1c359416fb8fad22e8a3443fc83f02d5a7351411,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.2812588214874268,1.2812588214874268,True,80,"Existing files (choose from these):
setup.py
bench/skip.py
bench/bench.py
bench/empty.py
bench/xunit.py
doc/en/conf.py
bench/manyparam.py
bench/unit_test.py
doc/en/conftest.py
scripts/release.py
extra/get_issues.py
src/_pytest/main.py
src/_pytest/nose.py
testing/conftest.py
src/_pytest/nodes.py
src/_pytest/scope.py
src/_pytest/stash.py
testing/test_main.py
testing/test_mark.py
testing/test_meta.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 11,False,git_apply_corrupt_patch:error: corrupt patch at line 11,0,0,0,2026-02-17T13:34:39.114842,42
pytest-dev__pytest-7168,0,Qwen/Qwen2.5-Coder-7B-Instruct,eedadc34b0b6c1457204722924ca798c0a16a462d4a8d952a9197547cb27c0a5,B-v2-step2-2,False,GEN,GEN_FAIL,llm_call_fail,,0.013212203979492188,0.013212203979492188,True,80,"Existing files (choose from these):
setup.py
bench/skip.py
bench/bench.py
bench/empty.py
bench/xunit.py
doc/en/conf.py
bench/manyparam.py
bench/unit_test.py
doc/en/conftest.py
scripts/release.py
extra/get_issues.py
src/_pytest/main.py
src/_pytest/nose.py
testing/conftest.py
src/_pytest/nodes.py
src/_pytest/scope.py
src/_pytest/stash.py
testing/test_main.py
testing/test_mark.py
testing/test_meta.py
... (+60 more)",False,False,,,,0,0,0,2026-02-17T13:34:41.568475,42
pytest-dev__pytest-7220,0,Qwen/Qwen2.5-Coder-7B-Instruct,97196b8f7032e3f1f83eb3d58d3152abe7aefc7e4d2095721a814e65afaa7e18,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,2.3507676124572754,2.3507676124572754,True,80,"Existing files (choose from these):
setup.py
bench/skip.py
bench/bench.py
bench/empty.py
bench/xunit.py
doc/en/conf.py
bench/manyparam.py
bench/unit_test.py
doc/en/conftest.py
scripts/release.py
extra/get_issues.py
src/_pytest/main.py
src/_pytest/nose.py
testing/conftest.py
src/_pytest/nodes.py
src/_pytest/scope.py
src/_pytest/stash.py
testing/test_main.py
testing/test_mark.py
testing/test_meta.py
... (+60 more)",True,True,git_apply_hunk_failed:error: patch failed: testing/conftest.py:29,False,git_apply_hunk_failed:error: patch failed: testing/conftest.py:29,0,0,0,2026-02-17T13:34:41.582130,42
pytest-dev__pytest-7373,0,Qwen/Qwen2.5-Coder-7B-Instruct,51b2c3ddf20b53abc0e24986440c1c0a5fe2579c476cb6330a42840357749495,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,2.3162386417388916,2.3162386417388916,True,80,"Existing files (choose from these):
setup.py
bench/skip.py
bench/bench.py
bench/empty.py
bench/xunit.py
doc/en/conf.py
bench/manyparam.py
bench/unit_test.py
doc/en/conftest.py
scripts/release.py
extra/get_issues.py
src/_pytest/main.py
src/_pytest/nose.py
testing/conftest.py
src/_pytest/nodes.py
src/_pytest/scope.py
src/_pytest/stash.py
testing/test_main.py
testing/test_mark.py
testing/test_meta.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 15,False,git_apply_corrupt_patch:error: corrupt patch at line 15,0,0,0,2026-02-17T13:34:46.245962,42
pytest-dev__pytest-7432,0,Qwen/Qwen2.5-Coder-7B-Instruct,5ef9984f0a8fe11fc592b30a0219dfa4fb586ccfecf533fe88b58843de82b5e0,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.7890832424163818,1.7890832424163818,True,80,"Existing files (choose from these):
setup.py
bench/skip.py
bench/bench.py
bench/empty.py
bench/xunit.py
doc/en/conf.py
bench/manyparam.py
bench/unit_test.py
doc/en/conftest.py
scripts/release.py
extra/get_issues.py
src/_pytest/main.py
src/_pytest/nose.py
testing/conftest.py
src/_pytest/nodes.py
src/_pytest/scope.py
src/_pytest/stash.py
testing/test_main.py
testing/test_mark.py
testing/test_meta.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:34:50.832850,42
pytest-dev__pytest-7490,0,Qwen/Qwen2.5-Coder-7B-Instruct,b16ae4584dc8c38e049b610a387604c51bc8e57a364f5be08aa8b9f28a27bf86,B-v2-step2-2,False,GEN,GEN_FAIL,llm_call_fail,,0.015245914459228516,0.015245914459228516,True,80,"Existing files (choose from these):
setup.py
bench/skip.py
bench/bench.py
bench/empty.py
bench/xunit.py
doc/en/conf.py
bench/manyparam.py
bench/unit_test.py
doc/en/conftest.py
scripts/release.py
extra/get_issues.py
src/_pytest/main.py
src/_pytest/nose.py
testing/conftest.py
src/_pytest/nodes.py
src/_pytest/scope.py
src/_pytest/stash.py
testing/test_main.py
testing/test_mark.py
testing/test_meta.py
... (+60 more)",False,False,,,,0,0,0,2026-02-17T13:34:54.357923,42
pytest-dev__pytest-8365,0,Qwen/Qwen2.5-Coder-7B-Instruct,2a1f57286b48a90f553389ecc93b3b0d7f1a25d0ae79e6550e4d3d6f117b7277,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,3.5810317993164062,3.5810317993164062,True,80,"Existing files (choose from these):
setup.py
bench/skip.py
bench/bench.py
bench/empty.py
bench/xunit.py
doc/en/conf.py
bench/manyparam.py
bench/unit_test.py
doc/en/conftest.py
scripts/release.py
extra/get_issues.py
src/_pytest/main.py
src/_pytest/nose.py
testing/conftest.py
src/_pytest/nodes.py
src/_pytest/scope.py
src/_pytest/stash.py
testing/test_main.py
testing/test_mark.py
testing/test_meta.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 32,False,git_apply_corrupt_patch:error: corrupt patch at line 32,0,0,0,2026-02-17T13:34:54.373410,42
pytest-dev__pytest-8906,0,Qwen/Qwen2.5-Coder-7B-Instruct,8bbb13c09b7626b11edbdbda777e0ed4026ffbe2035059f245914924eb717c21,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,3.609326124191284,3.609326124191284,True,80,"Existing files (choose from these):
setup.py
bench/skip.py
bench/bench.py
bench/empty.py
bench/xunit.py
doc/en/conf.py
bench/manyparam.py
bench/unit_test.py
doc/en/conftest.py
scripts/release.py
extra/get_issues.py
src/_pytest/main.py
src/_pytest/nose.py
testing/conftest.py
src/_pytest/nodes.py
src/_pytest/scope.py
src/_pytest/stash.py
testing/test_main.py
testing/test_mark.py
testing/test_meta.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 38,False,git_apply_corrupt_patch:error: corrupt patch at line 38,0,0,0,2026-02-17T13:35:01.506263,42
pytest-dev__pytest-9359,0,Qwen/Qwen2.5-Coder-7B-Instruct,80f0cbf5b3ca241ff06e08df4d9875675ad98e556adc03b2c7dddeac8dc94177,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.356044054031372,1.356044054031372,True,80,"Existing files (choose from these):
setup.py
bench/skip.py
bench/bench.py
bench/empty.py
bench/xunit.py
doc/en/conf.py
bench/manyparam.py
bench/unit_test.py
doc/en/conftest.py
scripts/release.py
extra/get_issues.py
src/_pytest/main.py
src/_pytest/nose.py
testing/conftest.py
src/_pytest/nodes.py
src/_pytest/scope.py
src/_pytest/stash.py
testing/test_main.py
testing/test_mark.py
testing/test_meta.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:35:08.688951,42
scikit-learn__scikit-learn-10297,0,Qwen/Qwen2.5-Coder-7B-Instruct,90ee9a0fe660126c573985193d31a2dd85d90a91ace5eb1feaf389ac5d599e7a,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,2.6751010417938232,2.6751010417938232,True,80,"Existing files (choose from these):
setup.py
conftest.py
doc/conf.py
doc/conftest.py
sklearn/base.py
sklearn/dummy.py
sklearn/setup.py
sklearn/_config.py
sklearn/__init__.py
sklearn/conftest.py
sklearn/isotonic.py
sklearn/pipeline.py
sklearn/svm/base.py
sklearn/svm/setup.py
sklearn/tree/tree.py
sklearn/exceptions.py
sklearn/multiclass.py
sklearn/svm/bounds.py
sklearn/tree/setup.py
sklearn/calibration.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 20,False,git_apply_corrupt_patch:error: corrupt patch at line 20,0,0,0,2026-02-17T13:35:11.385784,42
scikit-learn__scikit-learn-10508,0,Qwen/Qwen2.5-Coder-7B-Instruct,21d797874348650b0b78f0e6961450b0759dc9488bcb1d2313e9127c023ca210,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,2.5124030113220215,2.5124030113220215,True,80,"Existing files (choose from these):
setup.py
conftest.py
doc/conf.py
doc/conftest.py
sklearn/base.py
sklearn/dummy.py
sklearn/setup.py
sklearn/_config.py
sklearn/__init__.py
sklearn/conftest.py
sklearn/isotonic.py
sklearn/pipeline.py
sklearn/svm/base.py
sklearn/svm/setup.py
sklearn/tree/tree.py
sklearn/exceptions.py
sklearn/multiclass.py
sklearn/svm/bounds.py
sklearn/tree/setup.py
sklearn/calibration.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 26,False,git_apply_corrupt_patch:error: corrupt patch at line 26,0,0,0,2026-02-17T13:35:16.685362,42
scikit-learn__scikit-learn-10949,0,Qwen/Qwen2.5-Coder-7B-Instruct,b964d8c7ca0446c0536eac75c1dc0c7e4053e9d94f10a1e17d3f0338516ece68,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,2.874614715576172,2.874614715576172,True,80,"Existing files (choose from these):
setup.py
conftest.py
doc/conf.py
doc/conftest.py
sklearn/base.py
sklearn/dummy.py
sklearn/setup.py
sklearn/_config.py
sklearn/__init__.py
sklearn/conftest.py
sklearn/isotonic.py
sklearn/pipeline.py
sklearn/svm/base.py
sklearn/svm/setup.py
sklearn/tree/tree.py
sklearn/exceptions.py
sklearn/multiclass.py
sklearn/svm/bounds.py
sklearn/tree/setup.py
sklearn/calibration.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 14,False,git_apply_corrupt_patch:error: corrupt patch at line 14,0,0,0,2026-02-17T13:35:21.662881,42
scikit-learn__scikit-learn-11040,0,Qwen/Qwen2.5-Coder-7B-Instruct,30980f5f54cadc3820c6937d0546ea5354f01be47b6f467b1eed13f939a6a702,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,4.182573556900024,4.182573556900024,True,80,"Existing files (choose from these):
setup.py
conftest.py
doc/conf.py
doc/conftest.py
sklearn/base.py
sklearn/dummy.py
sklearn/setup.py
sklearn/_config.py
sklearn/__init__.py
sklearn/conftest.py
sklearn/isotonic.py
sklearn/pipeline.py
sklearn/svm/base.py
sklearn/svm/setup.py
sklearn/tree/tree.py
sklearn/exceptions.py
sklearn/multiclass.py
sklearn/svm/bounds.py
sklearn/tree/setup.py
sklearn/calibration.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 30,False,git_apply_corrupt_patch:error: corrupt patch at line 30,0,0,0,2026-02-17T13:35:25.971179,42
